test_x1,test_x2,test_y,true_loglik,estimated_loglik
-2.6153836250305176,2.334519386291504,-2.4002552032470703,-1.6352119445800781,-1.504215955734253
-1.045270323753357,-2.0088741779327393,-0.8013941049575806,-1.2383939027786255,-1.29111909866333
2.2218048572540283,0.8042752742767334,1.9516483545303345,-1.2187395095825195,-1.1867239475250244
4.190104961395264,-0.8159140348434448,-0.5169010162353516,-1.6567739248275757,-1.9479644298553467
-0.9594244360923767,-0.7651660442352295,-0.21346934139728546,-1.132158637046814,-1.2316046953201294
-1.492655634880066,1.6294766664505005,-1.9451693296432495,-1.7126108407974243,-1.4830975532531738
1.9051743745803833,-2.4225313663482666,-3.1248276233673096,-1.8586915731430054,-1.6637179851531982
2.048895835876465,3.491276979446411,3.3398916721343994,-1.2591749429702759,-1.4256727695465088
1.981386661529541,-1.8623721599578857,1.8400723934173584,-1.6210054159164429,-1.5054501295089722
1.5653764009475708,3.3732287883758545,2.299017906188965,-1.3301783800125122,-1.416324496269226
2.177353620529175,-2.554901123046875,1.7692874670028687,-1.695250153541565,-1.6979379653930664
-0.12385979294776917,-2.75441312789917,-1.9275872707366943,-1.709643840789795,-1.8013004064559937
1.5804933309555054,1.3887090682983398,2.626588821411133,-1.56961989402771,-1.7358834743499756
2.835573196411133,-0.7907452583312988,2.7476789951324463,-1.6140320301055908,-1.6295900344848633
-1.1200475692749023,3.22318959236145,-0.9299988150596619,-1.6299620866775513,-1.8264575004577637
-1.074476718902588,1.9467750787734985,2.753723621368408,-1.9367589950561523,-1.7952724695205688
1.0363103151321411,-1.8875532150268555,-0.6776495575904846,-1.9529253244400024,-2.1886026859283447
2.448153495788574,-2.25124454498291,-2.1685802936553955,-1.615478754043579,-1.5752124786376953
1.4124642610549927,-2.8292782306671143,-3.482975721359253,-1.8257381916046143,-1.7751469612121582
-1.1669968366622925,-3.153859853744507,-2.366445541381836,-1.4128141403198242,-1.6175107955932617
-1.7600033283233643,-2.6147661209106445,-1.8312983512878418,-1.062129020690918,-1.0546886920928955
-2.3652753829956055,1.7854779958724976,-3.1422877311706543,-1.9139524698257446,-1.7817788124084473
0.4764045476913452,2.1704564094543457,1.6917855739593506,-1.2976036071777344,-1.1828974485397339
1.2163065671920776,-0.782454252243042,1.4590424299240112,-1.5613329410552979,-1.6147608757019043
-1.6081494092941284,-1.7959907054901123,-0.2782076895236969,-1.9281257390975952,-1.9029285907745361
-4.157802104949951,0.1965574473142624,0.8953976035118103,-1.8562709093093872,-1.7648210525512695
-1.1087721586227417,-1.1446229219436646,-1.1503949165344238,-0.9193798899650574,-0.9699651002883911
-1.1853612661361694,3.0744357109069824,-0.2508547306060791,-2.0426108837127686,-2.4418792724609375
-2.3790647983551025,-1.505173921585083,-0.7117357850074768,-1.633276343345642,-1.6440656185150146
-1.883251667022705,0.28305137157440186,-0.6059843301773071,-1.5024446249008179,-1.9335243701934814
1.3409841060638428,0.9445002675056458,2.0171658992767334,-1.305946946144104,-1.5923023223876953
2.7037241458892822,-0.8717343211174011,4.476206302642822,-3.1829288005828857,-3.4701313972473145
-2.401670217514038,1.2407788038253784,1.2198777198791504,-1.6108858585357666,-1.6382046937942505
3.7587544918060303,1.7201628684997559,2.5075275897979736,-1.437628984451294,-1.5879688262939453
2.994757652282715,1.2015467882156372,5.029791355133057,-3.67756986618042,-4.779741287231445
-2.5258476734161377,-2.465372323989868,-2.7629802227020264,-0.9551064372062683,-1.0107934474945068
2.829817771911621,-2.0812387466430664,-1.7593066692352295,-1.6638777256011963,-1.7813684940338135
-2.809128999710083,-1.9202086925506592,-1.6597766876220703,-1.2178524732589722,-1.2542810440063477
-1.0899227857589722,-3.0978200435638428,-2.968350648880005,-1.4611088037490845,-1.668520212173462
-1.3842579126358032,-1.5583374500274658,0.45715707540512085,-2.768173933029175,-2.8308539390563965
3.346083402633667,3.183501958847046,2.059023141860962,-1.644386649131775,-1.9966440200805664
2.0674729347229004,-2.143886089324951,-2.1416666507720947,-1.6119459867477417,-1.5634175539016724
-0.2595481872558594,-1.6601499319076538,-0.35583028197288513,-1.2596533298492432,-1.3965774774551392
2.070197343826294,-0.60141921043396,1.9981111288070679,-1.581077218055725,-1.5244019031524658
-1.6558141708374023,-2.405151844024658,-2.52431583404541,-1.094042181968689,-1.1755844354629517
2.5129315853118896,-1.6397349834442139,-0.5532820820808411,-2.186011552810669,-2.573483467102051
2.1062171459198,1.348689317703247,2.7816174030303955,-1.468620777130127,-1.6214203834533691
-0.10169264674186707,2.1903202533721924,-0.6973704099655151,-1.7712066173553467,-1.7972760200500488
2.6400105953216553,3.446279764175415,2.2419140338897705,-1.2698997259140015,-1.2876620292663574
2.729240894317627,-1.758630394935608,1.7459238767623901,-2.0920567512512207,-2.236208438873291
0.760461151599884,1.4359554052352905,0.4646523892879486,-1.1539500951766968,-1.2526971101760864
0.8284010887145996,-1.9238412380218506,1.1403751373291016,-1.6511958837509155,-1.5317953824996948
-2.6855828762054443,-1.534857153892517,-2.725762128829956,-1.212459921836853,-1.1426036357879639
-2.3901352882385254,-0.33448103070259094,-0.5297137498855591,-1.4651293754577637,-1.532031774520874
-1.6404316425323486,-0.9400895833969116,0.24417302012443542,-2.019592523574829,-1.9615747928619385
-1.4986672401428223,3.4093079566955566,1.8939788341522217,-2.7502639293670654,-3.0099875926971436
-4.627336502075195,2.2968175411224365,-5.137197017669678,-1.7420645952224731,-1.76521897315979
-2.236919641494751,1.241338849067688,-1.868994116783142,-1.6713205575942993,-1.4075696468353271
-2.4858760833740234,-2.159188985824585,-5.153985977172852,-4.837498664855957,-5.694155216217041
1.8525434732437134,-1.5075390338897705,-1.7503455877304077,-1.6400010585784912,-1.3538422584533691
1.12064790725708,-1.912349820137024,-3.144638776779175,-2.371114492416382,-2.318150520324707
-2.183077573776245,1.7812895774841309,2.0944409370422363,-1.661005973815918,-1.363292932510376
-1.776319146156311,-0.7329270243644714,-0.807200014591217,-1.128117322921753,-1.3999733924865723
-3.6870229244232178,-2.1017658710479736,-4.207135200500488,-1.6297374963760376,-1.3565142154693604
0.8436985611915588,-4.00921630859375,0.563758134841919,-1.6512391567230225,-1.436171054840088
-2.395538806915283,0.6758129596710205,0.41085362434387207,-1.6272034645080566,-1.5393242835998535
3.8115546703338623,0.9735748171806335,0.20554770529270172,-1.9050047397613525,-1.7424695491790771
1.8264881372451782,-1.8048382997512817,-0.6574363708496094,-2.185706853866577,-2.528007984161377
1.6004788875579834,2.5591514110565186,2.886509895324707,-1.2862303256988525,-1.0508148670196533
-2.665431022644043,2.38211989402771,0.253553569316864,-3.7499382495880127,-4.23211669921875
-2.604393243789673,1.4134873151779175,-2.5959250926971436,-1.6117985248565674,-1.2354497909545898
1.8929895162582397,2.7651898860931396,4.251035213470459,-2.544473648071289,-2.4446887969970703
-1.7118287086486816,1.6292551755905151,-2.0715789794921875,-1.6756640672683716,-1.4288227558135986
2.0150034427642822,-1.8020200729370117,2.9631381034851074,-2.061546802520752,-2.027139902114868
-3.2033565044403076,1.2531770467758179,-2.475210428237915,-1.875935673713684,-1.97066330909729
-3.055464029312134,1.4747123718261719,-3.8498830795288086,-1.9276355504989624,-1.962608814239502
1.4470405578613281,-2.177474021911621,1.3924601078033447,-1.611865758895874,-1.4193180799484253
1.3413366079330444,2.8473005294799805,1.3911464214324951,-1.3155806064605713,-1.2147471904754639
1.2961739301681519,-4.626589775085449,-5.111318111419678,-1.7295665740966797,-1.9416191577911377
0.9475283026695251,2.037682294845581,1.4422035217285156,-1.0683858394622803,-0.9813544154167175
2.2677977085113525,-0.9915512204170227,3.0120043754577637,-1.8885713815689087,-1.7161049842834473
2.894981861114502,2.268091917037964,2.4405620098114014,-0.9770234227180481,-0.9269296526908875
1.2770107984542847,-4.353414535522461,2.1197004318237305,-1.9671486616134644,-1.842834234237671
0.15687420964241028,-3.2580111026763916,0.35844680666923523,-1.630927562713623,-1.5227148532867432
0.9728854298591614,-1.5191764831542969,1.0095118284225464,-1.5726642608642578,-1.537534475326538
-1.9275972843170166,-0.21447625756263733,-3.586552143096924,-2.9747989177703857,-2.950052499771118
-1.5900417566299438,4.3498005867004395,3.1936116218566895,-2.2804512977600098,-2.512274980545044
-1.7741798162460327,-0.9084817171096802,0.7794520258903503,-2.888690948486328,-2.9902617931365967
-1.1920218467712402,-3.034406900405884,-0.5933103561401367,-1.7322947978973389,-1.6173324584960938
-2.9751405715942383,2.279034376144409,3.7307703495025635,-2.6658544540405273,-2.529128313064575
-1.2752529382705688,-2.274660110473633,-1.3945846557617188,-1.0981755256652832,-1.2286946773529053
-1.8329412937164307,-0.8124105334281921,0.5653777718544006,-2.425297975540161,-2.491607904434204
-3.807086944580078,-2.5398364067077637,-3.824514627456665,-1.2488353252410889,-1.1352543830871582
3.429117202758789,1.225426435470581,3.3181962966918945,-1.5115152597427368,-1.399259090423584
-3.306217908859253,1.2501122951507568,-4.847128868103027,-2.7992889881134033,-3.029136896133423
2.6686551570892334,0.7167378067970276,3.5311148166656494,-1.9567376375198364,-1.791032075881958
-2.1591906547546387,1.7497162818908691,-0.7273668050765991,-2.5152368545532227,-3.205918550491333
1.956474781036377,-0.36598116159439087,1.5972706079483032,-1.5322755575180054,-1.2063992023468018
2.1770055294036865,2.4917657375335693,2.5806565284729004,-0.9608964920043945,-0.8792096972465515
-1.9315319061279297,-2.6099798679351807,-2.558642864227295,-1.0131534337997437,-1.040811538696289
2.883375883102417,-2.8204774856567383,2.829076051712036,-1.6135598421096802,-1.5110511779785156
1.1883277893066406,-1.1101919412612915,-0.5347009301185608,-1.5406728982925415,-1.5648856163024902
-1.7255250215530396,-5.21121883392334,-5.443210601806641,-1.637972116470337,-1.8325526714324951
-2.0954127311706543,1.3700939416885376,-2.1903269290924072,-1.6148163080215454,-1.3162615299224854
2.8821816444396973,-3.334238052368164,-3.2901651859283447,-1.6130568981170654,-1.73809814453125
3.5364630222320557,3.5488946437835693,3.6549177169799805,-0.9252563714981079,-0.8377472758293152
-2.111600399017334,-1.756250023841858,-3.2238545417785645,-1.7406448125839233,-1.671573519706726
2.5957090854644775,-2.205232620239258,2.902219772338867,-1.659057855606079,-1.4078654050827026
2.264251232147217,-2.2955660820007324,1.5467751026153564,-1.8686667680740356,-2.029486894607544
3.0270845890045166,-0.810491144657135,3.221618413925171,-1.6307069063186646,-1.5296971797943115
0.8743738532066345,1.288072943687439,-0.13057711720466614,-1.6434704065322876,-1.8293342590332031
1.4938589334487915,1.2498778104782104,2.6998684406280518,-1.7951059341430664,-2.0420076847076416
-1.969892144203186,3.149210214614868,3.215930461883545,-1.6143100261688232,-1.5407226085662842
0.9403314590454102,-2.966709613800049,0.8031154870986938,-1.6206721067428589,-1.4955577850341797
2.242314338684082,-0.0659080296754837,1.0050127506256104,-1.5837831497192383,-1.788965106010437
-2.4923057556152344,-1.72189462184906,-1.9162765741348267,-1.0086379051208496,-0.9728477001190186
-3.1344738006591797,1.2900481224060059,-3.3742117881774902,-1.640803337097168,-1.4142762422561646
-2.285072088241577,-2.2660956382751465,-0.9328638911247253,-1.8203507661819458,-1.768678903579712
-1.6066406965255737,2.1892850399017334,2.258455753326416,-1.6139066219329834,-1.5262765884399414
-1.876923680305481,1.6435778141021729,-1.8771581649780273,-1.6100538969039917,-1.3914165496826172
1.8607511520385742,-2.1681137084960938,-1.948789119720459,-1.635414719581604,-1.6498639583587646
0.7988176345825195,3.304715156555176,5.36608362197876,-3.7364587783813477,-4.279183864593506
-0.7594420909881592,1.087979793548584,-0.4217720329761505,-1.3774033784866333,-1.7035272121429443
1.20123291015625,-4.293426513671875,-2.1246280670166016,-3.923137664794922,-3.2605793476104736
2.786329507827759,3.079911470413208,3.8181443214416504,-1.312930703163147,-1.2002822160720825
-1.7331883907318115,1.7439446449279785,1.5379222631454468,-1.6284704208374023,-1.6617207527160645
-1.5910745859146118,-4.592808246612549,-4.956402778625488,-1.6744825839996338,-1.7080812454223633
-1.1039726734161377,-1.48298180103302,-0.7526451349258423,-1.0779012441635132,-1.055715560913086
3.4086153507232666,-1.4807264804840088,3.9494473934173584,-1.7583348751068115,-1.535752296447754
-3.070380449295044,2.876560688018799,-1.8186588287353516,-2.395453691482544,-2.964592218399048
-0.5525923371315002,-1.6289721727371216,-0.5477566123008728,-1.1690902709960938,-1.2693495750427246
-2.7682220935821533,-1.1249747276306152,-1.1190484762191772,-1.3836184740066528,-1.502978801727295
2.4578025341033936,-2.603048801422119,-4.575220108032227,-3.5568156242370605,-3.5179216861724854
0.47389379143714905,-1.7366656064987183,-2.160648822784424,-1.6685032844543457,-1.706723690032959
-2.3860039710998535,-1.3018337488174438,0.40246349573135376,-2.980465888977051,-3.1914761066436768
1.1924115419387817,-0.6470438838005066,-0.0294320210814476,-1.3494075536727905,-1.3975000381469727
-2.09820818901062,-1.9561545848846436,-1.4997985363006592,-1.0598258972167969,-0.9269354939460754
1.3561512231826782,1.3819395303726196,1.0527305603027344,-0.9690408706665039,-0.8689299821853638
-1.5406774282455444,1.6515729427337646,-1.98922860622406,-1.7112226486206055,-1.4885578155517578
-2.8577969074249268,-3.1935930252075195,-2.2314019203186035,-1.239617943763733,-0.9131268858909607
2.780543565750122,1.0338295698165894,3.168476104736328,-1.582558274269104,-1.5010104179382324
0.5201370120048523,-3.4573168754577637,1.151174545288086,-1.8111600875854492,-1.7136521339416504
-2.3842010498046875,2.0166780948638916,2.2095189094543457,-1.630652904510498,-1.3346824645996094
-2.5147440433502197,-1.9154257774353027,-1.5257376432418823,-1.180250883102417,-1.1814696788787842
-3.1017420291900635,-3.5509724617004395,-4.70219612121582,-1.8436211347579956,-2.4283578395843506
0.6149172782897949,-3.493946075439453,2.478160858154297,-3.347923994064331,-3.1418869495391846
-2.4556045532226562,-2.853691577911377,-2.746643304824829,-0.9428116083145142,-0.9050113558769226
2.265029191970825,1.1692748069763184,2.4967823028564453,-1.2843559980392456,-1.4417188167572021
0.05833003669977188,-0.5195206999778748,-1.8497778177261353,-2.1658973693847656,-1.8371844291687012
-1.1521780490875244,-2.1107351779937744,-2.5786828994750977,-1.3827167749404907,-1.3052433729171753
1.863836646080017,1.2235968112945557,1.3814226388931274,-0.9819976091384888,-1.0155322551727295
-0.2185136377811432,0.5589916110038757,1.1284840106964111,-1.3857816457748413,-1.4252204895019531
0.6794171929359436,-0.9268327355384827,-1.0065158605575562,-1.398380160331726,-1.372191309928894
1.2369844913482666,-2.0070598125457764,-1.8511382341384888,-1.615679144859314,-1.6110546588897705
-2.468810796737671,2.907011032104492,-1.2117481231689453,-2.4017324447631836,-2.8115735054016113
-1.731046438217163,-1.5011454820632935,-1.0373358726501465,-1.090815544128418,-1.0068950653076172
1.4810025691986084,1.9245980978012085,2.845862865447998,-1.5650317668914795,-1.5650397539138794
-2.871863603591919,2.940025806427002,-2.3023345470428467,-1.7742661237716675,-1.7856724262237549
2.3096365928649902,-1.1322015523910522,-1.4945979118347168,-1.6769826412200928,-1.5168743133544922
-2.628464937210083,2.4775257110595703,-2.6971077919006348,-1.6144400835037231,-1.4366285800933838
-3.232520341873169,-1.487328290939331,-1.2276952266693115,-1.5159658193588257,-1.6390761137008667
3.3168632984161377,3.4890177249908447,4.1622233390808105,-1.2087640762329102,-1.0837337970733643
1.5192443132400513,2.1861114501953125,2.261017322540283,-1.0486575365066528,-0.8107558488845825
-1.7233786582946777,4.111123561859131,3.862680673599243,-1.6429474353790283,-1.6258981227874756
2.8014252185821533,1.4939497709274292,2.5332953929901123,-1.175528883934021,-1.3408303260803223
-0.8286575675010681,3.2819440364837646,2.863659620285034,-1.6983717679977417,-1.581737756729126
-2.353424549102783,1.9998432397842407,0.6990439891815186,-2.4362778663635254,-3.0478293895721436
-1.6893625259399414,-1.4912025928497314,-0.7098617553710938,-1.307617425918579,-1.2883338928222656
2.6485772132873535,1.7183992862701416,5.308803081512451,-5.097292900085449,-6.330589771270752
-0.7279086112976074,5.001668453216553,4.767019748687744,-1.6396154165267944,-1.4932901859283447
1.5390989780426025,2.439826011657715,1.5077470541000366,-1.1130263805389404,-1.1488797664642334
1.633244276046753,2.8469648361206055,3.4052932262420654,-1.5503292083740234,-1.3893479108810425
-3.664651393890381,-2.532465934753418,-1.8730394840240479,-1.6066077947616577,-1.8256609439849854
2.774141311645508,-0.9166104793548584,1.6691710948944092,-2.1595468521118164,-2.256909132003784
1.633585810661316,2.9690968990325928,4.199128150939941,-2.2922611236572266,-2.3658676147460938
-1.4192981719970703,1.7072466611862183,2.781411647796631,-2.1887388229370117,-2.0620007514953613
2.3408164978027344,-3.410498857498169,-3.1857800483703613,-1.6373347043991089,-1.8147127628326416
-2.4740498065948486,-1.4150947332382202,-2.2900032997131348,-1.1021397113800049,-1.051795244216919
2.986915111541748,-2.6621460914611816,3.9547441005706787,-2.0804319381713867,-2.129760265350342
3.8112213611602783,2.530184268951416,2.218763589859009,-1.4017677307128906,-1.183119773864746
1.5348296165466309,1.4248050451278687,2.666332244873047,-1.6222316026687622,-1.7776609659194946
3.460009813308716,-3.2582926750183105,-4.913218021392822,-2.9814748764038086,-2.557598114013672
-2.488839626312256,-4.091124534606934,-2.1661429405212402,-1.5112754106521606,-1.3414125442504883
-1.4975590705871582,2.990173578262329,3.018608808517456,-1.612452745437622,-1.5716127157211304
-2.3860490322113037,3.693941593170166,2.5382132530212402,-2.2799291610717773,-2.439502716064453
2.4659600257873535,-3.744488000869751,3.4668538570404053,-2.1129796504974365,-2.1674299240112305
2.7237606048583984,0.3939777910709381,2.281411647796631,-1.539548635482788,-1.428035020828247
-1.2554700374603271,-2.7210516929626465,-1.866226315498352,-1.190882682800293,-1.3417510986328125
-1.840818166732788,1.236230492591858,-1.220551609992981,-1.746863842010498,-1.8234169483184814
1.4668833017349243,2.182316303253174,0.7703740000724792,-1.4691318273544312,-1.6111352443695068
-3.3920938968658447,2.685509204864502,-5.017364025115967,-2.9328370094299316,-3.052112340927124
-3.0841662883758545,2.54645037651062,-2.630434036254883,-1.7150204181671143,-1.659216284751892
-1.5434553623199463,-2.449732780456543,-1.7915489673614502,-1.038317322731018,-1.0831959247589111
1.6181929111480713,2.146380662918091,2.4894657135009766,-1.1253427267074585,-0.9029493927955627
-0.32964280247688293,2.1733615398406982,1.4841187000274658,-1.630643367767334,-1.5254993438720703
-3.014430522918701,0.02057015709578991,2.0614705085754395,-3.694702625274658,-3.8876235485076904
0.6376659274101257,-3.2896952629089355,-3.24918532371521,-1.6123818159103394,-1.5635275840759277
0.6546608805656433,-1.7178843021392822,-0.8577830195426941,-1.6026935577392578,-1.7603075504302979
-1.9822419881820679,2.4520184993743896,3.4738733768463135,-2.134178876876831,-1.9607248306274414
2.003342390060425,0.8711370229721069,1.4119881391525269,-1.079391360282898,-1.0568301677703857
3.008781671524048,1.91910982131958,2.624903678894043,-1.0764750242233276,-1.317636489868164
2.717722177505493,-1.2328969240188599,1.9708659648895264,-1.8832093477249146,-2.0506248474121094
1.632171869277954,-0.9959352016448975,1.704935073852539,-1.5889393091201782,-1.5947232246398926
2.3601553440093994,-2.799903631210327,-3.8076350688934326,-2.119846820831299,-1.8027386665344238
1.1564607620239258,-0.5378034114837646,-0.5491814613342285,-1.4022890329360962,-1.4729022979736328
-1.7502095699310303,3.100531816482544,2.4470267295837402,-1.8254351615905762,-1.796353816986084
1.9375766515731812,3.017991542816162,2.8480987548828125,-1.1135398149490356,-1.1853842735290527
3.4043023586273193,-0.5117188096046448,-0.9412041902542114,-1.7042275667190552,-1.4992496967315674
-2.327979564666748,1.8121557235717773,-1.2679803371429443,-2.1587297916412354,-2.5575826168060303
-1.475269079208374,1.5663920640945435,-0.04528077691793442,-2.070014238357544,-2.660994052886963
-0.4100261628627777,-2.6715919971466064,-3.141623020172119,-1.6961289644241333,-1.3343181610107422
-3.3936309814453125,2.128412961959839,-2.2231152057647705,-2.2969861030578613,-2.758784294128418
0.4355340003967285,-2.7890162467956543,-0.812358021736145,-2.1215710639953613,-2.4747941493988037
1.7699795961380005,-0.5438013076782227,-1.6261450052261353,-2.192213535308838,-2.1020519733428955
-2.332200050354004,2.756514549255371,-2.4116413593292236,-1.6152396202087402,-1.448967695236206
-1.8758941888809204,-1.4426904916763306,-1.7677247524261475,-0.9479997158050537,-1.0450998544692993
2.6121253967285156,0.12801693379878998,2.051062822341919,-1.6004019975662231,-1.549878478050232
2.0989162921905518,-1.9524296522140503,-1.6489293575286865,-1.6572093963623047,-1.725325107574463
0.37000730633735657,-2.0950658321380615,2.3444619178771973,-3.560952663421631,-3.5406336784362793
-3.208211898803711,-0.447721928358078,0.36443328857421875,-1.9395335912704468,-1.7965922355651855
1.394895076751709,1.780213713645935,2.7208728790283203,-1.5560526847839355,-1.590665578842163
2.6522915363311768,0.9922147989273071,2.699130058288574,-1.4035369157791138,-1.2908334732055664
-3.2549705505371094,3.4622390270233154,4.031274795532227,-1.773986577987671,-1.345022439956665
-2.036853790283203,2.9771804809570312,3.455833673477173,-1.7266398668289185,-1.3567802906036377
-1.939245343208313,1.1860826015472412,-1.3445831537246704,-1.7414965629577637,-1.7349437475204468
-2.3578035831451416,-2.4031121730804443,-4.134758472442627,-2.457190990447998,-2.7924959659576416
3.239919424057007,2.278592348098755,3.961503744125366,-1.598727822303772,-1.50496506690979
-3.614278554916382,-3.6739087104797363,-3.045483350753784,-1.0983909368515015,-0.8145545721054077
2.4585418701171875,-3.840378522872925,-3.9218757152557373,-1.6154066324234009,-1.796743631362915
2.385576009750366,2.858384609222412,3.8356568813323975,-1.6427788734436035,-1.4000436067581177
-1.1201432943344116,2.9399194717407227,-1.154442310333252,-1.6124448776245117,-1.6590304374694824
0.9487156271934509,-2.1599903106689453,-0.9680356383323669,-2.04170298576355,-2.261752128601074
-2.88081955909729,-1.8662326335906982,-2.3297839164733887,-1.048322319984436,-0.9853629469871521
-2.2352421283721924,-1.1437735557556152,0.5863984823226929,-3.0287270545959473,-3.271204710006714
1.875543475151062,2.5621402263641357,2.859611988067627,-1.1591566801071167,-1.0538768768310547
-1.7787747383117676,1.8170374631881714,3.5339982509613037,-3.086059808731079,-2.91821026802063
-2.6084086894989014,1.415095567703247,3.582948684692383,-3.961879014968872,-3.7119314670562744
2.505664348602295,1.0742167234420776,0.7468746900558472,-1.4629855155944824,-1.4000098705291748
2.0621376037597656,-2.105983018875122,-0.2750510275363922,-2.989494800567627,-3.2086005210876465
1.8125500679016113,-2.8516440391540527,-5.385187149047852,-4.821506023406982,-4.544056415557861
2.927312135696411,0.36202627420425415,1.8628426790237427,-1.726670503616333,-1.8847547769546509
-3.794055938720703,-3.584195613861084,-4.791233062744141,-1.5250921249389648,-2.105715274810791
1.7631051540374756,-0.9339645504951477,1.420336127281189,-1.6065775156021118,-1.6379590034484863
2.2844183444976807,1.6784932613372803,2.836663246154785,-1.2973251342773438,-1.3807330131530762
-2.2291369438171387,4.14929723739624,3.9622530937194824,-1.6295784711837769,-1.6127502918243408
-0.0033439781982451677,-1.6785216331481934,0.4689267575740814,-1.617946982383728,-1.5298599004745483
-2.494927167892456,4.238720893859863,5.09729528427124,-1.9806605577468872,-1.6921026706695557
-2.265782117843628,3.380584716796875,-1.5175893306732178,-1.891973853111267,-2.0442349910736084
-1.7618622779846191,-2.3254592418670654,-3.4396791458129883,-1.857614517211914,-1.8515307903289795
1.9817339181900024,3.439312219619751,2.5741333961486816,-1.188874363899231,-1.2361199855804443
1.3407231569290161,2.4046120643615723,1.7175097465515137,-1.0690557956695557,-1.1132900714874268
0.6877361536026001,0.29674699902534485,-0.0738116130232811,-1.092145323753357,-0.8796092867851257
2.1370081901550293,2.5148515701293945,0.1052652895450592,-3.316923141479492,-3.9727437496185303
-0.4746449291706085,0.5193246006965637,0.7385116219520569,-1.2368385791778564,-1.297670841217041
-3.288414239883423,1.4716377258300781,-3.982968330383301,-1.853287935256958,-1.8604304790496826
1.2523151636123657,-0.6263667345046997,1.0767427682876587,-1.4138847589492798,-1.5162315368652344
